Nama,Ulasan,Tanggal
Hari,Pasar buah dan sayur yang lengkap banget. Beli kebutuhan sehari-hari di sini dengan harga yang lebih murah dibanding supermarket,2020-10-14
Robikoh Ika,Murah lengkap,2020-10-14
Eko Jatiwaluyo,Pasar,2020-10-14
HTMSD Freecss,"Buka saat sore-subuh, lengkap dan banyak jajajan.",2020-10-14
Fox Gaming,Bagus bersih tidak semrawut,2020-10-14
AmRy Mustofa,Tempatnya tertata rapi dan kalau Anda datang pagi2..harganya lebih murah..,2020-10-14
arief basuki rahmad,Sangat cocok utk berbelanja bagi yg berbisnis kuliner....,2020-10-14
iyah orplas,Harganya miring,2020-10-14
Siti Ngafifah Nuruddin,Pasar andalan,2020-10-14
Winarno Rafi,Murah,2020-10-14
Yussuf Roudho,Gampang untuk mencari bahan bahan buat makanan,2020-10-14
Fandi Sulistyo,Semua ada disini,2020-10-14
riant cox,Pasar induk,2020-10-14
Annas Al Rohman,Pasar induk sayur dan buah,2020-10-14
Fx. Herry Susanto,Barang kebutuhan sayuran komplit plit..,2020-10-14
Tika Herlina,Kalo hujan kadang sdkt banjir,2020-10-14
Herry Septiady,Biasa belanja disini,2020-10-14
home chef,Good!!!!!,2020-10-14
Rohan Nur,Semrawut kurang rapi,2020-10-14
Elfa N,seneng banget liat sayuran seger seger baru datang pas malem,2020-10-14
Helmi Setiawan,Blanja buah disini mantap,2020-10-14
Elisabeth Kadar Purwanti,"Duniaku.... Komplit untuk segala keperluan masak meamasak dari bumbu, lauk, sayur, sembako, buah, dll...",2020-10-14
Ugeng Ugeng,Buahnya seger2,2020-10-14
ToTo ABudianto,Lengkap bersih...,2020-10-14
Ari Widowati Suroso,Tempat belanjaku rutin 3 hari sekali.,2020-10-14
Rohmah Fitri,Pasar yang dmana semakin malam semakin lengkap. Sayur mayur segar. Dan semua tersedia d pasar tradisional ini.,2020-10-14
Windar To,Komplit,2020-10-14
ameera nafiah,harga barang terjangkau,2020-10-14
Pujar Gumelar,huka mulai sore hari,2020-10-14
Sunarno,tempat kulakan nih,2020-10-14
Abdul Marjono (Ali),Nanas,2020-10-14
Adela Nisita,Tempat berburu sayuran segar dan murah.Awas kalap!,2020-10-14
Latifah Nurul Hidayati,"Terkadang lalu lintas pasar kurang lancar kalau pas lagi ada truk sampah ambilin sampah.. yg mau belanja, parkir di tempat parkir yaa",2020-10-14
heni arestia,tempat belanja 💕 seger seger . apalagi di sore menjelang malam …,2020-10-14
Putri Apuya,Bagus murah,2020-10-14
Damai_demit Wijayanti,Tempat kulakan dan belanja murah,2020-10-14
Wandaa Pratiwi,Tempat mencari bahan makanan Murmer👍 …,2020-10-14
susetyo prayitno,Pasar komplit dan harga lbih murah.,2020-10-14
irfan hendrawan,Buah sayur seger sih,2020-10-14
Tyo Handsome,Lengkap,2020-10-14
Denmas Nugroho,Perlu ditata lagi biar rapi dan sampahnya diperhatikan,2020-10-14
Dony Surya Purwanto,"Rame,,,",2020-10-14
sriapri kristanto,Sisp,2020-10-14
NGOMONG NGOMONG,mantapsss,2020-10-14
andris susilo,Pasar sayur dan buah,2020-10-14
Su Parno,Sangat menyenangkan,2020-10-14
sri bangun subagyo,Lengkap tapi kurang nyaman bagi pejalan kaki...,2020-10-14
Dheni Ferstiono,"Jeruk nipisnya paling murah,  Pete juga.",2020-10-14
Ahmad M,Tempat blanja kebutuhan dapur dan buah2an,2020-10-14
windayani harnawan,Lengkap harga biasa aja buat pengecer spt sy..,2020-10-14
Syahrul Hisyam,Pasar yang menjual berbagai bahan dengan harga yang terjangkau,2020-10-14
Tira Lestari,Lengkap dan murah,2020-10-14
Yuna Fitriani,Mo belanja sayur dan buah murah disini tempatnya...,2020-10-14
Khamilatun Azizah,"Tempatnya menjual banyak bahan masakan segar, harga terjangkau, penjual ramah.",2020-10-14
Aditya Rizki,Pasa sayur tekomplit,2020-10-14
Hudzaifah Noor,Lengkap.. dari pagi sampai malam.,2020-10-14
Danang Apriadi,"Komplit bgd. Motor bisa masuk,pilihan yang di sajikan tinggal pilih",2020-10-14
edhi wahono,lalu-lalang kendaraan tidak ditata agar lebih tertib dan rapi.,2020-10-14
Rahmat 3stehunik,"Tempat belanja sayuran murah seger, datang malam hari waktu yg pas buat belanja...",2020-10-14
Bukhotib Syam,Lengkap,2020-10-14
Dozy,Traditional market epic,2020-10-14
Bunga Awanglong,the most complete vegetable market,2020-10-14
Gus Kus,Serba ada kebutuhan pokok,2020-10-14
Wulan Ramadhani,"Rame, lengkap, sayur mayur",2020-10-14
Yahya Dunia maya,Ok,2020-10-14
Syyy,Bersih murah,2020-10-14
Abdy 97Ez,Bagus,2020-10-14
Heru Setyawan,Banyak kendaraan daripada yang berjalan kaki saat di sekitar jalan pasar. Padahal sudah ada tempat parkir,2020-10-14
hildhawahyudi Wahyudi,Bagus,2020-10-14
Suko Heri Wibowo,Lengkap untuk sayur dan buah,2020-10-14
Kiswahyuni Suroto,Lengkap dan murah,2020-10-14
KOTA ABCZ,Pasar rakyat yang bersih,2020-10-14
Nadela Septilis Day Tiana,"Belanja disini enak nya, murah dan terjangku",2020-10-14
abu sherylla,"Bagi yang butuh bahan masakan buat malam hari atau besok pagi. Pasar Giwangan ini lumayan lengkap. Dijamin sayur, buah, ikan dan ayam masih segar.",2020-10-14
ID - Zombie,Pasar komplit,2020-10-14
Andi Soed,Sayur mayur,2020-10-14
alia oktavia,Ramai dan lengkap,2020-10-14
Ibnu Priyanto,Kumplit,2020-10-14
Andan Prayoga,Ramai. Pernah kecopet sekali di halte depan pasar ini.,2020-10-14
MANG KASEP,Pasar giwangan,2020-10-14
Ardly Studio,Pasar paling strategis menurut saya Dan sangat mudah di akses 👍👍👍 …,2019-10-14
Ani Hart,Seneng banget di sini... buahnya seger-seger...,2019-10-14
Susi Purnama Sari,"Lengkap bisa dikatakan ini pasar sayuran 24jam, ada terus yg jualan kecuali daging, ikan dan ayam. Toko buah 24jam, ada ATM BRI. Menurutku tempatnya kurang terkelola dengan rapi, penjual sayuran, buah Dan kelontong masih tercampur",2019-10-14
Senoshuke,"24 jam non stop keknya nih. Mau blanja sayur, buah, dan kebutuhan dapur lainnya bisa banget. Saya jadi ingat zamannya dulu jualan juice, tiap pagi sebelum berangkat kerja beli buah di Giwangan. …",2019-10-14
Mohd Mohd,"Yang Saya paling suka dari pasar ini adalah keberadaannya yang buka 24 jam. Tentu ini menjadi hal yang membuatnya terlihat lebih dari pasar lainnya. Selain itu untuk masalah kebersihan nampaknya perlu ditingkatkan. Terkait masalah harga, dibanding Pasar Pleret atau Jejeran, Pasar ini relatif lebih tinggi meski tak tinggi-tinggi amat.",2018-10-14
M ULUMUDIN,"Pasar Giwangan tidak buka 24 jam. hanya pagi dan sore saja. beberapa pedagang dan pembeli terlihat asyik bertransaksi. saling tawar-menawar dan bernegoisasi secara akrab. begitulah pemandangan pasar tradisional yang bersih, rapi, dan komplit. kebersihan pasar harus benar-benar dijaga, agar si pembeli merasa betah dan bungah.",2018-10-14
Erny Ludvyani Sumantri,"Pasar tradisional yang terletak di selatan jogja. Ini tempat kulakan bakul sayur dan harga lebih murah daripada di pasar Bringharjo. Pasar ini lengkap mulai dari sayur, buah, bumbu dapur, ikan, ayam, dll. Smua ada disini. Menawar wajib …",2018-10-14
Bima Bimahazima,"pasar induk buah dan sayur kedua setelah pasar bringharjo, buka 24 jam, berada di ring road selatan sangat mudah untuk dijangkau, parkir luas, terdapat 2 musholla yg cukup bersih, tersedia juga kuliner khas jogja.",2019-10-14
Laila Harini,Tempat yg wajib dikunjungi saat berkunjung ke Jogja nihh,2019-10-14
ipoet mariah,Dagangan buah dan sayur nya lengkap.dan saya suka karena jualannya mulai sore hari.kebanyakan pasar buka di pagi hari.jadi ini pasar bisa saya kunjungi kalo saat btuh di sore hari.jd gak kebingungan kalo cari pasar sore.,2017-10-14
ardinsyah wicaksana,"Pusat kulakan buah dan sayuran di bantul DIY, bahkan mungkin jogja, apalagi bagi yg punya keahlian menawar, jd bakul dah. Kebersihannya juga top banget, tiap pagi selalu rajin tukang sampahnya.",2017-10-14
Sugiman Iman,"Bagus...rame murah buah buahan segar""",2024-03-14
widhy maghfirota,"Mau kapan pun butuh keperluan dapur dan perut bisa datang kesini..
Tiap minggu pagi selalu hunting jajanan pasar di Pasar Giwangan.. bisa beli grosir dan eceran. …",2020-10-14
hamid ham,"Kalauke pasar giwangan itu, suka yang subuh-subuh itu lo, rame dan suasananya beda aja. Oiya pasar giwangan itu ada yang buka 24 jam, jadi misal ada yang butuh dadakan buat masak malem-malem bisa cuss kesana. Komplit deh, pasar buahnya juga banyak dan bisa grosir",2018-10-14
muhammad saputra Wibowo,"rekomendasi bagi yang mau belanja kebutuhan dapur, jika mau mencari sayuran segar dan fresh disarankan untuk kesini setelah maghrib atau isya, jam jam segitu etau saya barangnya masuk, jadi masih fresh dan banyak pilihan",2018-10-14
tri hanifawati,Murah dan banyak pilihan. Aku kalau beli sayur dan buah seringnya ke sini. Sore sampai malem masih buka ya. Dulu sih tapi nggak tahu kalo sekarang.,2019-10-14
teguh riyadi,"Pasar nya lengkap , 24jam buka",2019-10-14
Yayan jogja,Karna pasar giwangan adalah tempat sy mencari nafkah,2018-10-14
Anton Triyatno,"Semua kebutuhan pokok tersedia disana,
Pasarnya buka nonstop 24jam,
Pedagangnya  juga ramah,
Pasar ini juga disebut sebagai pasar induk",2019-10-14
ahmad rusna,Pasar yang sangat mudah diakses dan dekat Jalan Utama serta semua kebutuhan sehari-hari ada dan lengkap kemudian selalu buka 24 jam pokoknya mantap,2018-10-14
Novita Andriani,"Kalau kalian mau kesini, disarankan dari sore. Karena kalau siang, masih pada tutup, cuma beberapa doang yg jualan. Buka hingga subuh. Disini drive-thru ya wkwkwk",2019-10-14
Kimpling Bagong,"Masjid A l Yasir Metro Kidul, yang hampir 17 tahun, belum  finishing, banyak swadayanya, butuh bantuan & uluran jariyah baik pemerintah desa plester, bantul, maupun uluran swasta/ donatur",2018-10-14
Akiko Rahma,"You know, all veggies n fruits are always fresh. Ah they provide meats, seafoods n chicken too. Some sellers start selling in the evening, so it's a plus point for 8-4 worker like me.",2019-10-14
Ahmad Susanto,Anda butuh sayuran dan kebutuhan pokok. Datang langsung ke pasar induk giwangan. Lokasi strategis. Mudah dijangkau. Dan pasti disini tersedia lengkap kebuyuhan pokok yang anda butuhkan dengan herga yg sangat terjangkau,2018-10-14
Ramadhani Dwi Kurniawan,"Pasar tradisional yang harganya terjangkau dan pilihan produknya bermacam-macam. Dari buah, sayur, dan kebutuhan lainnya. Lokasi mudah di tempuh.",2017-10-14
Hfiz Ashidiq,"Harus pinter cari penjual supaya dapet barang dagangan yg murah......
.seperti sayuran buah......",2019-10-14
Umi Kaltsum,Buah dan sayur selalu ssegar dari pagi sampe malem. Nyari buah-buahan untuk rujak disini menurut saya yang paling lengkap.,2018-10-14
Agustina Dewi,Surganya buah dan sayur. Biasanya sayur n buahnya dateng di sore hari.,2019-10-14
Futuh Hidayat,Pasar dalam arti orang awam adalah tempat bertemunya penjual dan pembeli. Tempat dimana hukum ekonomi diterapkan..ada permintaan dan penawaran...itulah sekilas makna pasar yg mungkin kita ketahui. Tapi dibalik itu semua pasar mempunyai …,2017-10-14
Badiah Setyowati,"Luas. Jadi ada banyak macemnya. Mau beli buah dalam skala kecil atau besar pun bisa. Enak juga tapi sayang sih kalau beli skala kecil, kurang bebas memilih untuk beberapa buah seperti kelengkeng. Kalau dalam skala besar, bisa milih. …",2020-10-14
Vista Dwi Astuti,"Namanya pasar Induk, tapi anda bisa beli ngecer disini. Khusus pembelian grosir banyak ada di dalam pasarnya, khusus buah buahan. Yang dipinggiran pasarnya macem2, kebutuhan sayur mayur, ikan dan kebutuhan masak lainnya ada semua. Kalo anda pengen dapet yang seger2 belinya sore jam 4-6 an. Sayur baru pada di drop dari truck.",2020-10-14
Anang Mulyawan,"Barang lengkap u/ buah & sayuran khususnya, luas parkirnya, u/ grosir ada area khusus, u/ eceran cek ricek harga dulu bisa jadi jatuhnya lebih mahal d/ pd pasar2 yg kecil lainnya",2019-10-14
Lasak Boy,"Pasar ini ramainya ketika malam hari. Segala kebutuhan sembako dapat anda peroleh di sini, bahkan untuk pembelian partai besar/grosir.
Selain sembako, pasar ini juga menjual aneka buah-buahan, baik ecer maupun grosir. Untuk harga, bisa dibilang standar dengan pasar-pasar lainnya.",2019-10-14
Tran Mulyo,Tempat pas untuk belanja sehari,2019-10-14
Kang Kanoel,"pasar ini pada awalnya didesain sebagai pasar buah utk memindahkan l
kegiatan pasar buah yg semula ada di shoping center gondomanan, namun seiring waktu berjalan berkembang kemudian menjadi pasar sebagaimana yg lainnya, …",2019-10-14
aprilia mahanani,"Termasuk pasar tradisional yg menyediakan bahan bahan segar seperti sayuran, ikan, daging, ayam dan lain sebagainya.
Yg dijual cukup lengkap dan dijamin kesegarannya. …",2019-10-14
ni no,"pasarnya komplit jumlah antara yg jual buah sama sayur seimbamg, kalo beli buah disini gak harus satu peti kayak di pasar gamping parkirnya sepintas ruwet tapi jangan kawatir tukang parkirnya sangat membantu beda dengan pasar gamping seolah …",2019-10-14
Bintang Jaya,"Sering belanja malam hari disini karena komplit , sayurnya bagus2 masih segar harga murah ada ikan daging dll komplit pokoknya , kalau cari buah juga murah disini tapi harus pintar milih",2018-10-14
Triani Sukma,"Pasar ini begitu luas, bisa lewat jln imogiri timur, bisa lewat jln ringroad selatan, lewat jalan ringroad selatan ini lebih lenggang dan luas jalannya, komplit sayur dan buah2 an Pasar ini buka 24 jam, tapi pasar ini lebih ramai di waktu …",2019-10-14
Lintang Kinanti,Salah satu pasar di Yogyakarta  yang terletak di kabupaten  Bantul pasar ini dekat dengan terminal  Giwangan mangkanya namanya sama... Pasar yang lumayan besar dan hampir buka 24 jam walau jam jam tertentu yang sangat ramai tapi mayoritas …,2018-10-14
Ishaq Ben afif,"tempatnya bersih dan rapih,penjualnya ramah dan murah senyum",2019-10-14
Sugi Sedunia,Pasar tradisional yang cukup lengkap dengan harga terjangkau.. 24 jam ini pasar oprasionalnya lengkap jugaa ini pasar menyediakan berbagai macam kebutuhan sehari hari,2018-10-14
Shi Bogar,"Pasar di seputaran Utara terminal 🚌 bus Giwangan,pas pertigaan bangjo 🚦,, ,besar dan luas,, komplit utk cari kebutuhan sehari2, sayur mayur, buah2, an,, sembako,, tersedia ecer dan kulak, an,, akses masuk pakai motor bisa jd ngk capek utk …",2018-10-14
Sellyn Naarayyan,masuk pintu utama bayar karcis 2000 dulu di pos...untuk sayuran yg di dalam pasar lewat pintu utama harga miringlah...tp kalau lewat belakang harga justru lebih mahal daripada di warung rumahan...,2019-10-14
Swara Mahardhika,Buat kulakan sayur untuk dijual kembali bisa coba datang ke pasar ini. Lumayan lengkap juga untuk belanja aneka kebutuhan warung makan .,2019-10-14
Shofli Yazid,"Tempat membeli segala kebutuhan dapur. Terletak disebelah selatan kota Jogja dekat dengan Terminal Bus Giwangan dan Ring Road Selatan. Kondisi tempat selayaknya pasar tradisional pada umumnya namun dari segi kelengkapan, Pasar -Giwangan adalah salah satu yang terlengkap untuk memenuhi kebutuhan dapur di Jogja",2019-10-14
Suryo Hidayat,"Pasar tradisionil,sbg pasar buah,pasar sayuran,komplit terjangkau,parkir mobil n motor luas (didalam),kalau utk pasar sayuran masih blm permanen,kadang semrawut.",2019-10-14
SEMPAK GAMING,Pasar sayur dan buah jogja yg paling lengkap......sayanh sarana parkir masih semrawut dan kurang nyaman kalo jalan kaki berkeliling karena bnyak kendaraan lewat didalam pasarnya,2019-10-14
Beny Herman Sulistyo,"Pasar tradisional yang bukanya 24 jam, lebih rame kalo sore sampe pagi hari, pinter pinter nawar aja, barang juga banyak yang fresh",2017-10-14
Miftachurohman -,"The best traditional market in Yogyakarta, could be here! You could find a fresh vegetable, fruit, meat, and all your kitchen need with cheap price and comparable. If you don't have a time, you could come anytime here. 24/7.",2017-10-14
Septo Wahyudin,Pasarnya besar.. Tapi kalau siang sudah banyak yg tutup. Terutama sayuran. Kalau mau belanja harus pagi-pagi biar kebagian,2019-10-14
Azrina Luthfi R,"Always banget klw belanja disini, lumayan lengkap, murah jugaa, tapi harus pinter2 dalam memilih sayuran dllnyaa ya guys.😉 …",2018-10-14
sitimurni purwantiningrum,"harga grosir bisa partai besar
bermacam sayur dan buah tersedia
bisa drive through gak perlu parkir",2020-10-14
keke 0_o,"Komplit, segala macam sayur ada. Semoga segera diperbaiki supaya pembeli pengunjung lebih nyaman untuk berbelanja.",2018-10-14
Ana Choirina,Pasar tradisional 24 jam nonstop.tersedia banyak macam sayur buah maupun daging,2019-10-14
Gilang N Firdaus,"malam lebih fresh dan ramai
harganya masih terjangkau
tempat cukup bersih
lokasinya dekat terminal bus Giwangan",2019-10-14
Agantu Anjeli,Murce badaai.. Seger2 pulaa. Suka banget. Oh ya kalo mau ke sini tuh mlm biar banyak yg buka. Siang buka tapi ramenya tuh dari sore sampe malam. Makin mlm makin rame,2019-10-14
Hadi Sukamto,"dulu sering kesini bantu saudara kirim sayur cabai, karena ini merupakan salah satu pasar terbesar di jogja...., pasarnya besar dan dekat terminal bus.",2019-10-14
David Widyantoro,"Pasar induk yg lengkap, pasar malamnya membantu sekali untuk membeli kebutuhan yg akan digunakan bsk paginya",2019-10-14
windadari murni hartini,"Pusat belanja sayur dan buah,  juga tersedia ayam dan ikan,  mulai lengkap di atas jam 14",2017-10-14
Maman Sudarman,Pasar yang buka selama 24 jam yang menyediakan berbagai bahan kebutuhan rumah tangga,2018-10-14
Suryanas,Tempat sangat strategis pas sebagai pilihan belanja untuk mencari oleh² ataupun bekal perjalanan antar kota via transportasi bus,2017-10-14
Ranti MH,"Buat para iboek-iboek yang bilang kalau pagi ga sempat belanja, buang jauh-jauh alasan itu. Sore sepulang kantor bisa ke Pasar Giwangan.",2018-10-14
dian Kurniasih,Pasar Giwangan adalah pasar grosir sayuran. Rame ketika subuh hari. Tetletak disebelah utara terminal Giwangan. Tempatnya cukup luas.,2018-10-14
Taufiq Muhammad,"one of the market in jogja that is open at night, always crowded with car of fruit and vegetable car from village which direct at drop in this market for sale, various kinds of vegetable, fruit, chicken, freshwater fish, sea fish, all here with a relatively affordable price compared to prices in the department store ...",2018-10-14
Dhinka Puruhito,Aneka macam sayur dan buah nya lengkap. Tapi belum begitu hafal kalau mau beli apa tempatnya dimana.,2018-10-14
soleh anwari,Pasarnya besar banget....komplit mau cari keperluan dapur dan rumah tangga lengkap,2019-10-14
Hadi Suprasto,"Siang hari pasar sepi, walau pedagang yang berjualan tetap ada.",2019-10-14
Herlingga Aprilianti,"Dengan sayur sayuran yang lengkap, namun untuk kedepannya semoga lebih baik lagi dengan ditambah fasilitas parkiran yang tepat.",2019-10-14
Cherlina Efriyanti,Pasanya buka sampe malam. Jadi enak klo mau bagi yang mau belanja mendadak,2019-10-14
Ariev Prabowo,"Lengkap semua ada disini. ...
Harga murah meriah.... …",2018-10-14
Al Fitra,"Lumayan lengkap, enaknya kalau pergi naek motor nggak perlu turun kalau belanja.",2018-10-14
Mr. NONDOL,"Salah satu pasar dengan barang terlengkap di Jogja. Sayuran, buah dan kebutuhan lain ada disini.
Dekat dengan terminal.",2020-10-14
Ibnu Tridadi,Tersedia berbagai macam kebutuhan sayuran dan buah2an. Partai besar ataupun kecil.,2020-10-14
hendarto Dwi,Lumayan utk belanja kebutuhan rumah pd saat masak2 bersama keluarga.,2018-10-14
Nuryani Elisoni,"Kurang tertata aja sih,  tapi buat yg cari keperluan belanja malam hari cocok ☺",2019-10-14
Primadyo Hendraningtyas,"Pasar yang sangat lengkap dan harga terjangkau, tetapi jalanan yang sangat tak terawat, dan terkesan kumuh terutama saat hujan.",2019-10-14
Wiwik Sugiharti,"Belanja sayuran di pagi hari sekitar pukul 3 dini hari, harga lumayan murah",2018-10-14
Ayu DNWS,"Lengkap dan murah. Hampir semua pembeli mengendarai motor sambil belanja,bikin macet",2019-10-14
Yudi Kustanto,Pedagang dalam menghadapi pembeli yang buka langganannya akan dilayani kurang bagus...,2019-10-14
Yanti Yanti,"Ini pasar yg sangat bagus, banyak hal yg di jual disini. Aku menyukai a",2019-10-14
asep loempoer,"Lengkap, hnya sj msh campur aduk antra tmpt sayur, buah dn ikan..",2019-10-14
Edy Purwadi,"Pasar tradisional yg lengkap dan enak untuk belanja kebutuhan rumah harian atau pun untuk ""kulakan""",2019-10-14
Enung Sulastri,Salah satu pasar induk buah dan sayuran yang terletak di Yogyakarta. Pasar ini buka 24 jam.,2019-10-14
sigit supriyanto,"Klo hujan banyak kumbangan air, jadi terkesan becek. Semoga di benahi saluran airnya.",2019-10-14
Muhammad Misbah,Pasar sore-malam sebagai alternatif berbelanja yang cukup lengkap..,2019-10-14
aleyna Kazalkov,"Lengkap dan murah, hanyabsaja belanja di bulan ramadhan gini muacete puooll",2019-10-14
Edo Reii22,Enak deket sama kosan lama jadi ngga jauh' lagi ke pasar sama terminal sama kir juga deket,2017-10-14
Moon _Light,Pasarnya luas dan menyediakan banyak kebutuhan sehari-hari,2018-10-14
Dwi Yuli,Pasar terbesar dan paling lengkap bukanya sore sampai malam. Paling mudah jangkauannya dari segala arah.,2016-10-14
patriatmanta,Pasar induk untuk belanja sayur n buah di yogya.. 24 jam open daily,2017-10-14
Oppi R7s,"Pasar Giwangan adalah Pasar Induk Sayuran dan Buah Kota Yogyakarta, tempatnya strategis dekat Terminal induk Yogyakarta, dan di pinggir ring-road selatan yogyakarta.",2018-10-14
Fitriana Nur Maulida,"harga terjangkau,lumayan lengkap kalau mau cari sayur apa saja.",2019-10-14
Georgius Pradipta Daniswara,Pasarnya ramai tetapi jalannya agak sempit jadi harus hati-hati agak macet,2019-10-14
Asep Sudirman,"Lumayan ramai, tp untuk kebersihan nya harus ditingkatkan lagi",2019-10-14
Fasikha Ikha,"Barang yang dijual lengkap, buka sampai malam, lokasi mudah dicari",2019-10-14
febriani ariningtyas,Pasar sore lengkap.. Beli partai besar maupun kecil bisa,2020-10-14
Noor Rahmansyah,Pasar tradisional. Menyediakan bahan makanan pokok dengan harga terjangkau.,2017-10-14
Karis Abiyoga,"Pasarnya rapi, bersih, tempat parkir roda 2nya juga luas.",2019-10-14
Paijoe Luken,tempat belanja buah dan sayuran serta kebutuhan dapur anda siang dan malam,2020-10-14
Afri Zahro,"Banyak yg di jual disini,dari sayuran,daging,buah dll.. ada banyak rempah rempah juga..",2019-10-14
Mira Bela,Suka belanja disini sayurnya masih seger² dan murah 😆 …,2020-10-14
Putri indah,"Harga bersaing, rame disana jadi kadang buat jalanan macet.",2020-10-14
Merry Delvia Elsas,"ada nomor kontak pedagang buah2an terbesar di ps giwangan ga yaa? mohon info, tks",2018-10-14
Surya Anto,Harga nya sama aja dengan di luar kecuali kita beli nya satu keranjang,2020-10-14
Muhammat Nasichin,Belanja sayur sdan buah segar dengan harga yg relatif murah,2017-10-14
Fauzan Aji Dewantara,Pasar yang lengkap dan murah. Akan tetapi kotor jika setelah hujan.,2019-10-14
Nino Yulian,"tempat mudah dijangkau, barang yg dijual lengkap",2017-10-14
Muhammad Fatkhun,"Cocok untuk kulakan sayur dkk, kalo kesini malam",2017-10-14
YGY project,Pinter pinter aja milih penjual. Kadang kena mahal,2019-10-14
Twin Store,Lengkap belanja sayur buah murah segar,2019-10-14
Bayu Prabowo,Kl malem butuh daging atau sayur langsung kesini,2019-10-14
"Lepet . 12 .,",karna lokasi dekat terminal jd sangat gampang untuk dijangkau,2018-10-14
Soemaryoto,"Untuk kepentingan sehari hari kebutuhan keluarga, datang aja ke sini...!!",2019-10-14
kocak jigkrak jingkrak mbellgedes,Pasar yang rame khusus sayur n buah,2018-10-14
Surya Aditya Oetomo,"Salah satu pasar yang waktu beroperasinya hingga pagi atau malam hari, namun pembenahan masih harus dilakukan karena tidak adanya kejelasan lahan parkir yang akhirnya membuat kendaraan bermotor banyak yang belanja dengan parkir sembarangan …",2019-10-14
Danoe Sentosa,"Dimulai dari jam 1 pagi setiap harinya, bakalan banyak pedagang besar sayur/buah dari banyak penjuru provinsi jawa tengah yg akan menjual produk dagangnya di sini. Tapi masih perlu dibenahi lagi, terutama soal parkirinya.",2016-10-14
Mohammad Khaerul Azis,"Tempat yang recommended untuk belanja beraneka macam sayuran dan buah-buahan. Namun sayang, dari segi tempat penataannya kurang baik, becek ketika hujan
Kalau mau berbelanja di tempat ini usahakan setelah subuh, karena sekitar pukul 7 pasar sudah mulai sepi",2018-10-14
yuhaini yuhaini,"Pasar yg ada di daerah selatan yogyakarta sangat dekat dgn terminal giwangam😁iya dong sesuai namanya,,teman yg baru pindah ke yogya boleh sekali""belanja disini pasar ini terkenal dari pagi  sampai malam bukannya jadi jgn takut kalau lg …",2017-10-14
Sri Sukamti,Pasar induk Giwangan Yogyakarta .  Ini pasar pecahan dari pasar.  Sriwedari  dekat pasar Beringharjo . Krn sikon Jogja semakin berkembang .  Maka. Untuk.nemenuhi kebutuhan Tata ruang kota jogjakarta  .akhirnya. Pasar dipindah ke Giwangan . …,2018-10-14
Wiro Joyo,"Pengalaman saya ke sini lewat pintu selatan menggunakan mobil pribadi di suruh bayar karcis bongkar muat barang plus di suruh bayar parkir jugak, jadi mending naik sepeda motor aja ga pake bayar bongkar muat.",2019-10-14
Nida Uminya Ulfa,"Kacau arus lalu lintasnya sekelas pasar dalam kota, apalagi kalo sdh ada mobil yg lewat didalam pasar pas lagi rame2nya... Wuiiiih siap2 macet dah..makanya kadang males belanja disini tapi mo gimana lagi..barang yg dibutuhkan ada disini😒 …",2018-10-14
Tales of Digital Footprint,pasar yg dulu merupakan relokasi dari daerah taman pintar. lokasi luas namun masih semrawut untuk lalu lintas dan parkirnya. jam paling ramai antara subuh dan sore hari,2016-10-14
Indah Damay,"Murah, tetapi untuk parkir mobil agak sulit. Harus masuk ke gang2 dulu. Pasarnya masih tradisional sekali, blm tertata rapi dan kebersihan belum optimal",2018-10-14
Efi Makbolang,"Sayur yg dijual murah2, tp harus beli dlm jumlah byk..syg jauh dari rumah, coba dekat, bisa srg belanja disini",2020-10-14
Gerda Angelina,"Krn mukai dr blnj sayur mayur,bumbu dapur,buah,bahkan ayam ajah udh di satu tmpt dan gk perlu jln terlalu jauh utk mencari yg qta butuhkan",2020-10-14
Kania Rahmah Utami,"Jalannya rusak2 ga nyaman buat dilewatin apalagi kalo musim hujan, pemerintah jogja perlu kasih perhatian lebih nih apalagi ini kan pasar induk yaa.",2018-10-14
Hery Suryadi,"Pasar tradisional di kodya paling selatan,harga2 relatif murah karna merupakan pasar induk,tp tingkat kebersihan masih kurang",2018-10-14
suryantono selokojoyo,"Lengkap, murah... tapi layaknya stereotip pasar tradisional, tempatnya kotor apalagi selepas hujan",2018-10-14
heyapriliaa,Pasat sangat lengkap dan harganya murah. Buka 24 jam. Parkiran cukup luas. Dan cukup bersih.,2017-10-14
Bambang Prasetyo,"Banyak pembeli yg ga mau parkir motor, belanja tanpa turun bikin penuh sesak jalur jadi ga nyaman",2018-10-14
Mustafiq Fathanmubina,Rada ribet krn mobil bisa masuk tengah2 pasar...hrs full konsen biar gak kejebak macet di tengah pasar,2019-10-14
Refin Andana,"Kendaraan roda dua pembeli bersliweran diantara orang yg berjalan kaki utk belanja, membuat orang yg berjalan kaki hrs menepi ketepian jalan",2017-10-14
Azharudin Abdurachman,"Merupakan pasar induk, banyak tersedia bahan mentah makanan dan sayuran serta buah2an.",2017-10-14
Cah Yojo,Perlu ditingkatkan kebersihan dan keteraturan kiosnya..  Harga cukup terjangkau dan komplit,2019-10-14
Senjie Nurainii,"Harga ramah di kantong, dan masih bisa ditawar. Hanya saja kebersihannya saya rasa kurang",2018-10-14
nayla farida,"Menjual berbagai buah-buahan apa saja, pasar juga buka saat malam hari",2018-10-14
